"NoName","address","city","State","zipcode","AUTO_UNIQUE_ID_2019-12-02_dandi_ny2","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType"
"15299","580 Amsterdam Ave NYC","New York City","NY","",74,"USCGeocoder",530.9789,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7892,-73.9741,"Relaxed"
"15302","33 W 54th St NYC","New York City","NY","",75,"USCGeocoder",203.0966,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7619437,-73.9772549,"Relaxed;Soundex"
"15305","105 E 24th St NYC","New York City","NY","",76,"USCGeocoder",218.8482,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7407223,-73.9853048,"Relaxed;Soundex"
"15307","600 3rd Ave NYC","New York City","NY","",77,"USCGeocoder",187.4644,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7492477,-73.9757843,"Relaxed;Soundex"
"15308","628 Broadway NYC","New York City","NY","",78,"USCGeocoder",109.4101,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"15312","2-4 St Nicholas Pl NYC","New York City","NY","",79,"USCGeocoder",202.9971,1,"4.1","","","00","AddressPoint","Nearby","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","94.9704142011834","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8278735,-73.9417274,"Nearby;Relaxed"
"15318","790 11th Ave NYC","New York City","NY","",80,"USCGeocoder",249.8758,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7687341,-73.9922367,"Relaxed;Soundex"
"15326","168 SHERMAN AVE NYC","New York City","NY","",81,"USCGeocoder",578.1968,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.865,-73.9227,"Relaxed"
"15329","116 Greene St NYC","New York City","NY","",82,"USCGeocoder",218.9191,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7247444,-73.9994399,"Relaxed"
"15330","853 2ND AVE NYC","New York City","NY","",83,"USCGeocoder",218.9314,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7522614,-73.9706596,"Relaxed;Soundex"
"15332","338 E 120 STREET NYC","New York City","NY","",84,"USCGeocoder",265.4779,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7988245,-73.9344612,"Relaxed"
"15338","180 Mott St NYC","New York City","NY","",85,"USCGeocoder",515.6609,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7206,-73.9958,"Relaxed"
"15342","888 E 6th St NYC","New York City","NY","",86,"USCGeocoder",187.5282,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7220732,-73.9762445,"Relaxed;Soundex"
"15345","569 W 150th St NYC","New York City","NY","",87,"USCGeocoder",249.9609,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8295187,-73.9477006,"Relaxed;Soundex"
"15354","270 W 43rd St NYC","New York City","NY","",88,"USCGeocoder",218.7019,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7576269,-73.9888936,"Relaxed;Soundex"
"15357","227 E 56th St NYC","New York City","NY","",89,"USCGeocoder",593.7707,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7592177,-73.9669046,"Relaxed;Soundex"
"15358","124 W 60th St NYC","New York City","NY","",90,"USCGeocoder",203.1541,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7702824,-73.9856248,"Relaxed;Soundex"
"15372","2567 Broadway NYC","New York City","NY","",91,"USCGeocoder",78.4267,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"15373","348 W 37th St NYC","New York City","NY","",92,"USCGeocoder",140.4972,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5806.64137037145","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7545964163595,-73.9935068252993,"Relaxed"
"15395","155 W 35th St NYC","New York City","NY","",93,"USCGeocoder",203.3118,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7514065,-73.9892859,"Relaxed;Soundex"
"15404","54 Ludlow St NYC","New York City","NY","",94,"USCGeocoder",921.8667,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","4",40.7166,-73.99,"Relaxed"
"15420","765 Greenwich St NYC","New York City","NY","",95,"USCGeocoder",468.7241,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7362,-74.0066,"Relaxed"
"15429","155 6th Ave NYC","New York City","NY","",96,"USCGeocoder",171.8262,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.677268,-73.9765162,"Relaxed;Soundex"
"15432","70 Broad St NYC","New York City","NY","",97,"USCGeocoder",1312.5162,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","4",40.7048,-74.0117,"Relaxed"
"15433","2232 3rd Ave NYC","New York City","NY","",98,"USCGeocoder",203.1436,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8014919,-73.9376587,"Relaxed;Soundex"
"15437","110 W 34th St NYC","New York City","NY","",99,"USCGeocoder",109.3435,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5506.07373062032","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7508573915887,-73.9905360124178,"Relaxed"
"15446","1343 2nd Ave NYC","New York City","NY","",100,"USCGeocoder",218.9809,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7679667,-73.9591915,"Relaxed;Soundex"
"15454","115 Elizabeth St NYC","New York City","NY","",101,"USCGeocoder",546.9009,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7191,-73.9957,"Relaxed"
"15458","70 Vanderbilt Ave NYC","New York City","NY","",102,"USCGeocoder",1296.8439,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","6",40.7549,-73.9767,"Relaxed"
"15466","852 2nd Ave NYC","New York City","NY","",103,"USCGeocoder",234.2974,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7521996,-73.9702468,"Relaxed;Soundex"
"15468","297 Park Ave South NYC","New York City","NY","",104,"USCGeocoder",531.221,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7399,-73.9863,"Relaxed"
"15475","1297 Lexington Ave NYC","New York City","NY","",105,"USCGeocoder",500.1356,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7804,-73.9548,"Relaxed"
"15487","2821 Broadway NYC","New York City","NY","",106,"USCGeocoder",78.1659,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"15490","65 E 99th St NYC","New York City","NY","",107,"USCGeocoder",187.334,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7890122,-73.9515364,"Relaxed;Soundex"
"15491","31 Avenue C NYC","New York City","NY","",108,"USCGeocoder",234.2852,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"15492","250 W 85th St NYC","New York City","NY","",109,"USCGeocoder",218.9536,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.787736,-73.977513,"Relaxed;Soundex"
"15494","484 3rd Ave NYC","New York City","NY","",110,"USCGeocoder",577.9308,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7450463,-73.9788479,"Relaxed;Soundex"
"15496","4 W 58th St NYC","New York City","NY","",111,"USCGeocoder",203.1114,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7638312,-73.9741745,"Relaxed;Soundex"
"15499","241 E 60th St NYC","New York City","NY","",112,"USCGeocoder",202.9749,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7615874,-73.9644336,"Relaxed;Soundex"
"15502","343 7th Ave NYC","New York City","NY","",113,"USCGeocoder",281.0584,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7479459,-73.9926236,"Relaxed;Soundex"
"15503","240 W 73rd St NYC","New York City","NY","",114,"USCGeocoder",202.9218,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7797893,-73.982571,"Relaxed;Soundex"
"15505","469 Lexington Ave NYC","New York City","NY","",115,"USCGeocoder",1078.0966,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","4",40.7537,-73.9743,"Relaxed"
"15511","N W 36th St NYC","New York City","NY","",116,"USCGeocoder",15.6216,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"15514","1462 Lexington Ave NYC","New York City","NY","",117,"USCGeocoder",484.3815,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.785,-73.9518,"Relaxed"
"15518","24 W 57th St NYC","New York City","NY","",118,"USCGeocoder",203.245,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7634742,-73.9755524,"Relaxed;Soundex"
"15521","194 1st Ave NYC","New York City","NY","",119,"USCGeocoder",234.5253,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7297809,-73.983498,"Relaxed;Soundex"
"15522","","New York City","NY","",120,"USCGeocoder",31.1814,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_CITY","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"15528","238 W 14th St NYC","New York City","NY","",121,"USCGeocoder",265.6959,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.73921,-74.0016297,"Relaxed;Soundex"
"15529","240 W 129th St NYC","New York City","NY","",122,"USCGeocoder",281.1978,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8119766,-73.9484227,"Relaxed;Soundex"
"15533","525 Amsterdam Ave NYC","New York City","NY","",123,"USCGeocoder",484.3739,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7872,-73.9752,"Relaxed"
"15541","136 E 57th St NYC","New York City","NY","",124,"USCGeocoder",546.9232,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.760679,-73.9689518,"Relaxed;Soundex"
"15546","133 W 118th St NYC","New York City","NY","",125,"USCGeocoder",281.4048,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8040778,-73.9502065,"Relaxed;Soundex"
